Tipo_ensino,Universidade_cod,Universidade_nome,Curso_cod,Curso_nome,Ciclo,Link_detalhe
Público Universitário,0508,Universidade de Coimbra - Faculdade de Ciências do Desporto e Educação Física,9707,Ciências do Desporto,Ciências do Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9707&code=0508
Público Universitário,0508,Universidade de Coimbra - Faculdade de Ciências do Desporto e Educação Física,8368,Ciências do Desporto (regime pós-laboral),Ciências do Desporto (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=8368&code=0508
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9448,Antropologia,Antropologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9448&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9257,Arquitetura,Arquitetura,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9257&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9011,Biologia,Biologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9011&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9015,Bioquímica,Bioquímica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9015&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9891,Design e Multimédia,Design e Multimédia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9891&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9099,Engenharia do Ambiente,Engenharia do Ambiente,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9099&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9455,Engenharia Biomédica,Engenharia Biomédica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9455&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9089,Engenharia Civil,Engenharia Civil,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9089&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,L192,Engenharia e Ciência de Dados,Engenharia e Ciência de Dados,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L192&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,L209,Engenharia Eletrotécnica e de Computadores,Engenharia Eletrotécnica e de Computadores,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L209&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9113,Engenharia Física,Engenharia Física,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9113&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9104,Engenharia e Gestão Industrial,Engenharia e Gestão Industrial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9104&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9123,Engenharia Mecânica,Engenharia Mecânica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9123&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9125,Engenharia Química,Engenharia Química,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9125&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9141,Física,Física,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9141&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9146,Geologia,Geologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9146&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,L285,Gestão de Cidades Sustentáveis e Inteligentes,Gestão de Cidades Sustentáveis e Inteligentes,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L285&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9209,Matemática,Matemática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9209&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,9223,Química,Química,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9223&code=0501
Público Universitário,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,8408,Química Medicinal,Química Medicinal,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8408&code=0501
Público Universitário,0502,Universidade de Coimbra - Faculdade de Direito,8067,Administração Público-Privada,Administração Público-Privada,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8067&code=0502
Público Universitário,0502,Universidade de Coimbra - Faculdade de Direito,9078,Direito,Direito,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9078&code=0502
Público Universitário,0502,Universidade de Coimbra - Faculdade de Direito,L199,Direito Luso-Brasileiro,Direito Luso-Brasileiro,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L199&code=0502
Público Universitário,0503,Universidade de Coimbra - Faculdade de Economia,9081,Economia,Economia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9081&code=0503
Público Universitário,0503,Universidade de Coimbra - Faculdade de Economia,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=0503
Público Universitário,0503,Universidade de Coimbra - Faculdade de Economia,9229,Relações Internacionais,Relações Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9229&code=0503
Público Universitário,0503,Universidade de Coimbra - Faculdade de Economia,9240,Sociologia,Sociologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9240&code=0503
Público Universitário,0504,Universidade de Coimbra - Faculdade de Farmácia,9819,Ciências Bioanalíticas,Ciências Bioanalíticas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9819&code=0504
Público Universitário,0504,Universidade de Coimbra - Faculdade de Farmácia,9494,Ciências Farmacêuticas,Ciências Farmacêuticas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9494&code=0504
Público Universitário,0504,Universidade de Coimbra - Faculdade de Farmácia,9832,Farmácia Biomédica,Farmácia Biomédica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9832&code=0504
Público Universitário,0505,Universidade de Coimbra - Faculdade de Letras,9006,Arqueologia,Arqueologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9006&code=0505
Público Universitário,0505,Universidade de Coimbra - Faculdade de Letras,9694,Ciência da Informação,Ciência da Informação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9694&code=0505
Público Universitário,0505,Universidade de Coimbra - Faculdade de Letras,9132,Estudos Artísticos,Estudos Artísticos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9132&code=0505
Público Universitário,0505,Universidade de Coimbra - Faculdade de Letras,9133,Estudos Clássicos,Estudos Clássicos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9133&code=0505
Público Universitário,0505,Universidade de Coimbra - Faculdade de Letras,9135,Estudos Europeus,Estudos Europeus,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9135&code=0505
Público Universitário,0505,Universidade de Coimbra - Faculdade de Letras,9139,Filosofia,Filosofia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9139&code=0505
Público Universitário,0505,Universidade de Coimbra - Faculdade de Letras,9143,Geografia,Geografia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9143&code=0505
Público Universitário,0505,Universidade de Coimbra - Faculdade de Letras,9181,História,História,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9181&code=0505
Público Universitário,0505,Universidade de Coimbra - Faculdade de Letras,9182,História da Arte,História da Arte,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9182&code=0505
Público Universitário,0505,Universidade de Coimbra - Faculdade de Letras,9773,Jornalismo e Comunicação,Jornalismo e Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9773&code=0505
Público Universitário,0505,Universidade de Coimbra - Faculdade de Letras,9779,Línguas Modernas,Línguas Modernas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9779&code=0505
Público Universitário,0505,Universidade de Coimbra - Faculdade de Letras,8393,Português,Português,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8393&code=0505
Público Universitário,0505,Universidade de Coimbra - Faculdade de Letras,L109,"Turismo, Território e Patrimónios","Turismo, Território e Patrimónios",https://www.dges.gov.pt/guias/detcursopi.asp?codc=L109&code=0505
Público Universitário,0506,Universidade de Coimbra - Faculdade de Medicina,9813,Medicina,Medicina,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9813&code=0506
Público Universitário,0506,Universidade de Coimbra - Faculdade de Medicina,9548,Medicina Dentária,Medicina Dentária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9548&code=0506
Público Universitário,0507,Universidade de Coimbra - Faculdade de Psicologia e de Ciências da Educação,9026,Ciências da Educação,Ciências da Educação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9026&code=0507
Público Universitário,0507,Universidade de Coimbra - Faculdade de Psicologia e de Ciências da Educação,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=0507
Público Universitário,0507,Universidade de Coimbra - Faculdade de Psicologia e de Ciências da Educação,9238,Serviço Social,Serviço Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9238&code=0507
Público Universitário,0603,Universidade de Évora - Escola de Artes,9257,Arquitetura,Arquitetura,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9257&code=0603
Público Universitário,0603,Universidade de Évora - Escola de Artes,9347,Artes Plásticas e Multimédia,Artes Plásticas e Multimédia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9347&code=0603
Público Universitário,0603,Universidade de Évora - Escola de Artes,9069,Design,Design,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9069&code=0603
Público Universitário,0603,Universidade de Évora - Escola de Artes,9214,Música,Música,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9214&code=0603
Público Universitário,0603,Universidade de Évora - Escola de Artes,9243,Teatro,Teatro,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9243&code=0603
Público Universitário,0604,Universidade de Évora - Escola de Ciências Sociais,9026,Ciências da Educação,Ciências da Educação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9026&code=0604
Público Universitário,0604,Universidade de Évora - Escola de Ciências Sociais,9081,Economia,Economia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9081&code=0604
Público Universitário,0604,Universidade de Évora - Escola de Ciências Sociais,9853,Educação Básica,Educação Básica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9853&code=0604
Público Universitário,0604,Universidade de Évora - Escola de Ciências Sociais,L173,Estudos de Filosofia e de Cultura Contemporânea,Estudos de Filosofia e de Cultura Contemporânea,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L173&code=0604
Público Universitário,0604,Universidade de Évora - Escola de Ciências Sociais,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=0604
Público Universitário,0604,Universidade de Évora - Escola de Ciências Sociais,8251,História e Arqueologia,História e Arqueologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8251&code=0604
Público Universitário,0604,Universidade de Évora - Escola de Ciências Sociais,L047,Línguas e Literaturas,Línguas e Literaturas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L047&code=0604
Público Universitário,0604,Universidade de Évora - Escola de Ciências Sociais,9787,Património Cultural,Património Cultural,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9787&code=0604
Público Universitário,0604,Universidade de Évora - Escola de Ciências Sociais,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=0604
Público Universitário,0604,Universidade de Évora - Escola de Ciências Sociais,9229,Relações Internacionais,Relações Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9229&code=0604
Público Universitário,0604,Universidade de Évora - Escola de Ciências Sociais,9240,Sociologia,Sociologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9240&code=0604
Público Universitário,0604,Universidade de Évora - Escola de Ciências Sociais,9254,Turismo,Turismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9254&code=0604
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,9003,Agronomia,Agronomia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9003&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,9011,Biologia,Biologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9011&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,9012,Biologia e Geologia,Biologia e Geologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9012&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,8262,Biologia Humana,Biologia Humana,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8262&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,9015,Bioquímica,Bioquímica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9015&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,9016,Biotecnologia,Biotecnologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9016&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,9818,Ciência e Tecnologia Animal,Ciência e Tecnologia Animal,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9818&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,L090,Ecologia e Ambiente,Ecologia e Ambiente,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L090&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,9910,Engenharia de Energias Renováveis,Engenharia de Energias Renováveis,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9910&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,9104,Engenharia e Gestão Industrial,Engenharia e Gestão Industrial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9104&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,9751,Engenharia Mecatrónica,Engenharia Mecatrónica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9751&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,9752,Enologia,Enologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9752&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,9760,Física e Química,Física e Química,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9760&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,9143,Geografia,Geografia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9143&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,9146,Geologia,Geologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9146&code=0602
Público Universitário,0602,Universidade de Évora - Escola de Ciências e Tecnologia,L227,Inteligência Artificial e Ciência de Dados,Inteligência Artificial e Ciência de Dados,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L227&code=0602
