Tipo_ensino,Universidade_cod,Universidade_nome,Curso_cod,Curso_nome,Ciclo,Link_detalhe,Provas_ingresso,Ano_nota,Nota_1fase,Nota_2fase
Público Politécnico,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,9227,Recursos Humanos,Recursos Humanos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9227&code=3134,"{'Uma das seguintes provas': ['Economia', 'Mat. Apl. Ciências Soc.', 'Português']}",2023,"162,2","162,0"
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,L089,Biorrecursos,Biorrecursos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L089&code=3135,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática']}",2023,"147,1","145,6"
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9455,Engenharia Biomédica,Engenharia Biomédica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9455&code=3135,"{'As seguintes provas': ['Física e Química', 'Matemática']}",2023,"171,0","174,4"
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9089,Engenharia Civil,Engenharia Civil,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9089&code=3135,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"133,8","154,3"
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9112,Engenharia Eletrotécnica e de Computadores,Engenharia Eletrotécnica e de Computadores,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9112&code=3135,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"134,4","150,6"
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9110,Engenharia Eletrotécnica - Sistemas Elétricos de Energia,Engenharia Eletrotécnica - Sistemas Elétricos de Energia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9110&code=3135,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"126,2","132,5"
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9117,Engenharia Geotécnica e Geoambiente,Engenharia Geotécnica e Geoambiente,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9117&code=3135,"{'Um dos seguintes conjuntos': [['Biologia e Geologia', 'Matemática'], ['Física e Química', 'Matemática']]}",2023,"138,6","123,5"
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9104,Engenharia e Gestão Industrial,Engenharia e Gestão Industrial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9104&code=3135,"{'As seguintes provas': ['Física e Química', 'Matemática']}",2023,"177,4","180,5"
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=3135,{'As seguintes provas': ['Matemática A']},2023,"165,1","171,9"
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9123,Engenharia Mecânica,Engenharia Mecânica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9123&code=3135,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"163,6","176,0"
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9936,Engenharia Mecânica Automóvel,Engenharia Mecânica Automóvel,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9936&code=3135,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"147,0","157,0"
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9125,Engenharia Química,Engenharia Química,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9125&code=3135,"{'As seguintes provas': ['Física e Química', 'Matemática']}",2023,"130,3","132,5"
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,8316,Engenharia de Sistemas,Engenharia de Sistemas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8316&code=3135,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"148,1","151,1"
Público Politécnico,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,9098,Engenharia de Telecomunicações e Informática,Engenharia de Telecomunicações e Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9098&code=3135,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"139,3","157,9"
Público Politécnico,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,9003,Agronomia,Agronomia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9003&code=3141,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Matemática'], ['Biologia e Geologia', 'Física e Química'], ['Física e Química', 'Matemática']]}",2023,"109,7","111,3"
Público Politécnico,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,8419,Agronomia (regime pós-laboral),Agronomia (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=8419&code=3141,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Matemática'], ['Biologia e Geologia', 'Física e Química'], ['Física e Química', 'Matemática']]}",2023,,
Público Politécnico,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,L259,Biologia e Biotecnologia Alimentar,Biologia e Biotecnologia Alimentar,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L259&code=3141,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Física e Química'], ['Biologia e Geologia', 'Física e Química']]}",2023,"112,0","110,0"
Público Politécnico,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,L172,Dieta Mediterrânica e Ciência dos Alimentos,Dieta Mediterrânica e Ciência dos Alimentos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L172&code=3141,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática A']}",2023,,
Público Politécnico,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,L080,Qualidade Alimentar e Nutrição Humana,Qualidade Alimentar e Nutrição Humana,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L080&code=3141,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática']}",2023,"115,2","108,2"
Público Politécnico,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,L003,Zootecnia,Zootecnia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L003&code=3141,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática A']}",2023,"114,9","110,7"
Público Politécnico,3145,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,L008,Atividade Física e Estilos de Vida Saudáveis,Atividade Física e Estilos de Vida Saudáveis,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L008&code=3145,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Mat. Apl. Ciências Soc.', 'Português']}",2023,"126,0","130,0"
Público Politécnico,3145,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,L034,"Desporto, Condição Física e Saúde","Desporto, Condição Física e Saúde",https://www.dges.gov.pt/guias/detcursopi.asp?codc=L034&code=3145,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Mat. Apl. Ciências Soc.', 'Português']}",2023,"130,2","134,0"
Público Politécnico,3145,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,9730,Desporto de Natureza e Turismo Ativo,Desporto de Natureza e Turismo Ativo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9730&code=3145,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Geografia', 'Mat. Apl. Ciências Soc.']}",2023,"114,0","103,2"
Público Politécnico,3145,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,9763,Gestão das Organizações Desportivas,Gestão das Organizações Desportivas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9763&code=3145,"{'Uma das seguintes provas': ['Economia', 'Mat. Apl. Ciências Soc.', 'Português']}",2023,"131,2","142,8"
Público Politécnico,3145,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,9808,Treino Desportivo,Treino Desportivo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9808&code=3145,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Mat. Apl. Ciências Soc.', 'Português']}",2023,"127,4","135,6"
Público Politécnico,3142,Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém,L130,Educação Ambiental e Turismo de Natureza,Educação Ambiental e Turismo de Natureza,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L130&code=3142,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Geografia', 'Português']}",2023,"116,4","112,8"
Público Politécnico,3142,Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém,9853,Educação Básica,Educação Básica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9853&code=3142,"{'Um dos seguintes conjuntos': [['Matemática', 'Português'], ['Mat. Apl. Ciências Soc.', 'Português'], ['Matemática A', 'Português']]}",2023,"133,4","138,0"
Público Politécnico,3142,Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém,9084,Educação Social,Educação Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9084&code=3142,"{'Uma das seguintes provas': ['História', 'Mat. Apl. Ciências Soc.', 'Português']}",2023,"129,4","137,0"
Público Politécnico,3142,Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém,L179,Produção Multimédia em Educação,Produção Multimédia em Educação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L179&code=3142,"{'Uma das seguintes provas': ['Geografia', 'História', 'Português']}",2023,"118,8","118,0"
Público Politécnico,3143,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,9498,Contabilidade e Fiscalidade,Contabilidade e Fiscalidade,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9498&code=3143,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",2023,"126,3","132,7"
Público Politécnico,3143,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,9152,Gestão de Empresas,Gestão de Empresas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9152&code=3143,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",2023,"137,0","142,6"
Público Politécnico,3143,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,9994,Gestão de Empresas (regime pós-laboral),Gestão de Empresas (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9994&code=3143,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",2023,"100,7","128,6"
Público Politécnico,3143,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,9156,Gestão de Marketing,Gestão de Marketing,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9156&code=3143,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",2023,"140,2","137,5"
Público Politécnico,3143,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,9185,Informática,Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9185&code=3143,"{'Um dos seguintes conjuntos': [['Matemática'], ['Economia', 'Matemática'], ['Matemática', 'Português']]}",2023,"122,5","116,0"
Público Politécnico,3143,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,9785,Negócios Internacionais,Negócios Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9785&code=3143,"{'Uma das seguintes provas': ['Economia', 'Geografia', 'Português']}",2023,"134,5","134,5"
Público Politécnico,7065,Instituto Politécnico de Santarém - Escola Superior de Saúde de Santarém,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=7065,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Física e Química']]}",2023,"139,8","139,2"
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,9627,Contabilidade e Finanças,Contabilidade e Finanças,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9627&code=3153,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",2023,"146,6","141,0"
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,9628,Contabilidade e Finanças (regime noturno),Contabilidade e Finanças (regime noturno),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9628&code=3153,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",2023,"131,8","138,9"
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,9629,Gestão da Distribuição e da Logística,Gestão da Distribuição e da Logística,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9629&code=3153,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",2023,"138,9","140,8"
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,9993,Gestão da Distribuição e da Logística (regime pós-laboral),Gestão da Distribuição e da Logística (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9993&code=3153,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",2023,"128,1","136,6"
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,9157,Gestão de Recursos Humanos,Gestão de Recursos Humanos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9157&code=3153,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",2023,"150,5","150,3"
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,8111,Gestão de Recursos Humanos (regime pós-laboral),Gestão de Recursos Humanos (regime pós-laboral),https://www.dges.gov.pt/guias/detcursopi.asp?codc=8111&code=3153,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",2023,"135,0","139,0"
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,9630,Gestão de Sistemas de Informação,Gestão de Sistemas de Informação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9630&code=3153,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",2023,"136,9","142,1"
Público Politécnico,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,9205,Marketing,Marketing,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9205&code=3153,"{'Uma das seguintes provas': ['Economia', 'Matemática', 'Português']}",2023,"152,6","152,5"
Público Politécnico,3151,Instituto Politécnico de Setúbal - Escola Superior de Educação,9005,Animação Sociocultural,Animação Sociocultural,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9005&code=3151,"{'Uma das seguintes provas': ['Biologia e Geologia', 'História', 'Português']}",2023,"130,8","147,6"
Público Politécnico,3151,Instituto Politécnico de Setúbal - Escola Superior de Educação,9054,Comunicação Social,Comunicação Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9054&code=3151,"{'As seguintes provas': ['Português', 'Economia', 'Filosofia', 'Geografia', 'História']}",2023,"140,8","148,4"
Público Politécnico,3151,Instituto Politécnico de Setúbal - Escola Superior de Educação,9563,Desporto,Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9563&code=3151,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Economia', 'Português']}",2023,"138,0","144,2"
